ID	MS	Mp	VFN	Mh	Man	MMS	TAN	T	Va	Ve	Mk	Cn	Ct	Cr	m (kg)	ID	Mt	Enedc (g/km)	Ewltp (g/km)	W (mm)	At1 (mm)	At2 (mm)	Ft	Fm	ec (cm3)	ep (KW)	z (Wh/km)	It	Ernedc (g/km)	Erwltp (g/km)	De	Vf	r
6362704	DE	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	CITROEN (F)	E4*2007/46*1241*05	2	R	HNPX-R1B000	CITROEN	C3 AIRCROSS	M1	M1	1278	6362704	1438	131	159	2604	1513	1491	PETROL	M	1199	81							1
6362705	DE	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	CITROEN (F)	E4*2007/46*1241*05	2	R	HNPX-R1B000	CITROEN	C3 AIRCROSS	M1	M1	1278	6362705	1442	131	159	2604	1513	1491	PETROL	M	1199	81							1
6362706	DE	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	CITROEN (F)	E4*2007/46*1241*05	2	R	HNPX-R1B000	CITROEN	C3 AIRCROSS	M1	M1	1278	6362706	1432	131	158	2604	1513	1491	PETROL	M	1199	81							1
6362707	DE	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	CITROEN (F)	E4*2007/46*1241*05	2	R	HNPX-R1B000	CITROEN	C3 AIRCROSS	M1	M1	1278	6362707	1432	131	135	2604	1513	1491	PETROL	M	1199	81							1
6362708	DE	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	CITROEN (F)	E4*2007/46*1241*05	2	R	HNPX-R1B000	CITROEN	C3 AIRCROSS	M1	M1	1278	6362708	1435	131	159	2604	1513	1491	PETROL	M	1199	81							1
6362709	DE	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	CITROEN (F)	E4*2007/46*1241*05	2	R	HNPX-R1B000	CITROEN	C3 AIRCROSS	M1	M1	1278	6362709	1419	131	157	2604	1513	1491	PETROL	M	1199	81							1
6362710	DE	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	CITROEN (F)	E4*2007/46*1241*05	2	R	HNPX-R1B000	CITROEN	C3 AIRCROSS	M1	M1	1278	6362710	1442	131	159	2604	1513	1491	PETROL	M	1199	81							1
6362711	DE	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	CITROEN (F)	E4*2007/46*1241*05	2	R	HNPX-R1B000	CITROEN	C3 AIRCROSS	M1	M1	1278	6362711	1430	131	159	2604	1513	1491	PETROL	M	1199	81							1
6362712	DE	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	CITROEN (F)	E4*2007/46*1241*05	2	R	HNPX-R1B000	CITROEN	C3 AIRCROSS	M1	M1	1278	6362712	1409	131	167	2604	1513	1491	PETROL	M	1199	81							1
6362713	DE	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	CITROEN (F)	E4*2007/46*1241*05	2	R	HNPX-R1B000	CITROEN	C3 AIRCROSS	M1	M1	1278	6362713	1436	131	135	2604	1513	1491	PETROL	M	1199	81							1
6362715	DE	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	CITROEN (F)	E4*2007/46*1241*05	2	R	HNPX-R1B000	CITROEN	C3 AIRCROSS	M1	M1	1278	6362715	1442	131	159	2604	1513	1491	PETROL	M	1199	81							1
6362716	DE	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	CITROEN (F)	E4*2007/46*1241*05	2	R	HNPX-R1B000	CITROEN	C3 AIRCROSS	M1	M1	1278	6362716	1428	131	159	2604	1513	1491	PETROL	M	1199	81							1
6362717	DE	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	CITROEN (F)	E4*2007/46*1241*05	2	R	HNPX-R1B000	CITROEN	C3 AIRCROSS	M1	M1	1278	6362717	1426	131	158	2604	1513	1491	PETROL	M	1199	81							1
6362718	DE	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	CITROEN (F)	E4*2007/46*1241*05	2	R	HNPX-R1B000	CITROEN	C3 AIRCROSS	M1	M1	1278	6362718	1417	131	157	2604	1513	1491	PETROL	M	1199	81							1
6362719	DE	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	CITROEN (F)	E4*2007/46*1241*05	2	R	HNPX-R1B000	CITROEN	C3 AIRCROSS	M1	M1	1278	6362719	1419	131	157	2604	1513	1491	PETROL	M	1199	81							1
6362720	DE	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	CITROEN (F)	E4*2007/46*1241*05	2	R	HNPX-R1B000	CITROEN	C3 AIRCROSS	M1	M1	1278	6362720	1442	131	159	2604	1513	1491	PETROL	M	1199	81							1
6362721	DE	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	CITROEN (F)	E4*2007/46*1241*05	2	R	HNPX-R1B000	CITROEN	C3 AIRCROSS	M1	M1	1278	6362721	1402	131	157	2604	1513	1491	PETROL	M	1199	81							1
6362722	DE	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	CITROEN (F)	E4*2007/46*1241*05	2	R	HNPX-R1B000	CITROEN	C3 AIRCROSS	M1	M1	1278	6362722	1426	131	159	2604	1513	1491	PETROL	M	1199	81							1
6362723	DE	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	CITROEN (F)	E4*2007/46*1241*05	2	R	HNPX-R1B000	CITROEN	C3 AIRCROSS	M1	M1	1278	6362723	1419	131	157	2604	1513	1491	PETROL	M	1199	81							1
6362724	DE	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	CITROEN (F)	E4*2007/46*1241*05	2	R	HNPX-R1B000	CITROEN	C3 AIRCROSS	M1	M1	1278	6362724	1440	131	159	2604	1513	1491	PETROL	M	1199	81							1
6362726	DE	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	CITROEN (F)	E4*2007/46*1241*05	2	R	HNPX-R1B000	CITROEN	C3 AIRCROSS	M1	M1	1278	6362726	1402	131	157	2604	1513	1491	PETROL	M	1199	81							1
6362727	DE	PSA-OPEL	 IP-02-VF7-2017-1431	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	CITROEN (F)	E4*2007/46*1241*05	2	R	HNPX-R1B000	CITROEN	C3 AIRCROSS	M1	M1	1278	6362727	2604	131	159	2604	1513	1491	PETROL	M	1199	81							1
6362728	DE	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	CITROEN (F)	E4*2007/46*1241*05	2	R	HNPX-R1B000	CITROEN	C3 AIRCROSS	M1	M1	1278	6362728	1417	131	157	2604	1513	1491	PETROL	M	1199	81							1
6362729	DE	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	CITROEN (F)	E4*2007/46*1241*05	2	R	HNPX-R1B000	CITROEN	C3 AIRCROSS	M1	M1	1278	6362729	1412	131	158	2604	1513	1491	PETROL	M	1199	81							1
6362730	DE	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	CITROEN (F)	E4*2007/46*1241*05	2	R	HNPX-R1B000	CITROEN	C3 AIRCROSS	M1	M1	1278	6362730	1435	131	159	2604	1513	1491	PETROL	M	1199	81							1
6362731	DE	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	CITROEN (F)	E4*2007/46*1241*05	2	R	HNPX-R1B000	CITROEN	C3 AIRCROSS	M1	M1	1278	6362731	1423	131	131	2604	1513	1491	PETROL	M	1199	81							1
6362732	DE	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	CITROEN (F)	E4*2007/46*1241*05	2	R	HNPX-R1B000	CITROEN	C3 AIRCROSS	M1	M1	1278	6362732	1442	131	159	2604	1513	1491	PETROL	M	1199	81							1
6362733	DE	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	CITROEN (F)	E4*2007/46*1241*05	2	R	HNPX-R1B000	CITROEN	C3 AIRCROSS	M1	M1	1278	6362733	1422	131	157	2604	1513	1491	PETROL	M	1199	81							1
6362734	DE	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	CITROEN (F)	E4*2007/46*1241*05	2	R	HNPX-R1B000	CITROEN	C3 AIRCROSS	M1	M1	1278	6362734	1402	131	157	2604	1513	1491	PETROL	M	1199	81							1
6362735	DE	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	CITROEN (F)	E4*2007/46*1241*05	2	R	HNPX-R1B000	CITROEN	C3 AIRCROSS	M1	M1	1278	6362735	1417	131	157	2604	1513	1491	PETROL	M	1199	81							1
6362737	DE	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	CITROEN (F)	E4*2007/46*1241*05	2	R	HNPX-R1B000	CITROEN	C3 AIRCROSS	M1	M1	1278	6362737	1402	131	157	2604	1513	1491	PETROL	M	1199	81							1
6362738	DE	PSA-OPEL	 IP-02-VF7-2017-1431	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	CITROEN (F)	E4*2007/46*1241*05	2	R	HNPX-R1B000	CITROEN	C3 AIRCROSS	M1	M1	1278	6362738	1426	159	159	2604	1513	1491	PETROL	M	1199	81							1
6362739	DE	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	CITROEN (F)	E4*2007/46*1241*05	2	R	HNPX-R1B000	CITROEN	C3 AIRCROSS	M1	M1	1278	6362739	1426	131	159	2604	1513	1491	PETROL	M	1199	81							1
6362740	DE	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	CITROEN (F)	E4*2007/46*1241*05	2	R	HNPX-R1B000	CITROEN	C3 AIRCROSS	M1	M1	1278	6362740	1402	131	157	2604	1513	1491	PETROL	M	1199	81							1
6362742	DE	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	CITROEN (F)	E4*2007/46*1241*05	2	R	HNPX-R1B000	CITROEN	C3 AIRCROSS	M1	M1	1278	6362742	1427	131	158	2604	1513	1491	PETROL	M	1199	81							1
6362743	DE	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	CITROEN (F)	E4*2007/46*1241*05	2	R	HNPX-R1B000	CITROEN	C3 AIRCROSS	M1	M1	1278	6362743	1424	158	158	2604	1513	1491	PETROL	M	1199	81							1
6362744	DE	PSA-OPEL	 IP-02-VF7-2017-1431	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	CITROEN (F)	E4*2007/46*1241*05	2	R	HNPX-R1B000	CITROEN	C3 AIRCROSS	M1	M1	1278	6362744	1426	131	159	2604	1513	1491	PETROL	M	1199	81							1
6362745	DE	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	CITROEN (F)	E4*2007/46*1241*05	2	R	HNPX-R1B000	CITROEN	C3 AIRCROSS	M1	M1	1278	6362745	1419	131	157	2604	1513	1491	PETROL	M	1199	81							1
6362746	DE	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	CITROEN (F)	E4*2007/46*1241*05	2	R	HNPX-R1B000	CITROEN	C3 AIRCROSS	M1	M1	1278	6362746	1417	131	157	2604	1513	1491	PETROL	M	1199	81							1
6362747	DE	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	CITROEN (F)	E4*2007/46*1241*05	2	R	HNPX-R1B000	CITROEN	C3 AIRCROSS	M1	M1	1278	6362747	1436	131	159	2604	1513	1491	PETROL	M	1199	81							1
6362748	DE	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	CITROEN (F)	E4*2007/46*1241*05	2	R	HNPX-R1B000	CITROEN	C3 AIRCROSS	M1	M1	1278	6362748	1419	131	157	2604	1513	1491	PETROL	M	1199	81							1
6362749	DE	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	CITROEN (F)	E4*2007/46*1241*05	2	R	HNPX-R1B000	CITROEN	C3 AIRCROSS	M1	M1	1278	6362749	1436	131	159	2604	1513	1491	PETROL	M	1199	81							1
6362750	DE	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	CITROEN (F)	E4*2007/46*1241*05	2	R	HNPX-R1B000	CITROEN	C3 AIRCROSS	M1	M1	1278	6362750	1434	131	169	2604	1513	1491	PETROL	M	1199	81							1
6362751	DE	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	CITROEN (F)	E4*2007/46*1241*05	2	R	HNPX-R1B000	CITROEN	C3 AIRCROSS	M1	M1	1278	6362751	1434	131	159	2604	1513	1491	PETROL	M	1199	81							1
6362753	DE	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	CITROEN (F)	E4*2007/46*1241*05	2	R	HNPX-R1B000	CITROEN	C3 AIRCROSS	M1	M1	1278	6362753		131	159	2604	1513	1491	PETROL	M	1199	81							1
6362754	DE	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	CITROEN (F)	E4*2007/46*1241*05	2	R	HNPX-R1B000	CITROEN	C3 AIRCROSS	M1	M1	1278	6362754	1435	131	159	2604	1513	1491	PETROL	M	1199	81							1
6362755	DE	PSA-OPEL	 IP-02-VF7-2017-1431	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	CITROEN (F)	E4*2007/46*1241*05	2	R	HNPX-R1B000	CITROEN	C3 AIRCROSS	M1	M1	1278	6362755	1441	131	159	2604	1513	1491	PETROL	M	1199	81							1
159413	DK	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	e2*2007/46*0356*14	3	ABHZ	T/2SM	CITROEN	C4 PICASSO	M1	M1	1434	159413		106		2840	1587	1590	Diesel	M	1560	88							1
159414	DK	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	e2*2007/46*0356*14	3	ABHZ	T/2SM	CITROEN	C4 PICASSO	M1	M1	1434	159414		106		2840	1587	1590	Diesel	M	1560	88							1
159415	DK	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	e2*2007/46*0356*14	3	ABHZ	T/2SM	CITROEN	C4 PICASSO	M1	M1	1434	159415		106		2840	1587	1590	Diesel	M	1560	88							1
159416	DK	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	e2*2007/46*0356*14	3	ABHZ	T/2SM	CITROEN	C4 PICASSO	M1	M1	1434	159416		106		2840	1587	1590	Diesel	M	1560	88							1
159453	DK	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	e2*2007/46*0356*14	3	ABHZ	T/2SM	CITROEN	C4 PICASSO	M1	M1	1434	159453		106		2840	1587	1590	Diesel	M	1560	88							1
12495747	GB	KIA		KIA	KIA MOTORS CORPORATION	KIA	e11*2007/46*3777*02	YB	B5P31	M53BZ1	KIA	RIO 1	M1	M1	1110	12495747		109		2580	1512	1518	Petrol	M	1248								1
160811	DK	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	e2*2007/46*0356*14	3	AHNY	M/2SM	CITROEN	C4 PICASSO	M1	M1	1372	160811		115		2840	1587	1590	Petrol	M	1199	96							1
160812	DK	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	e2*2007/46*0356*14	3	AHNY	M/2SM	CITROEN	C4 PICASSO	M1	M1	1372	160812		115		2840	1587	1590	Petrol	M	1199	96							1
160813	DK	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	e2*2007/46*0356*14	3	AHNY	M/2SM	CITROEN	C4 PICASSO	M1	M1	1372	160813		115		2840	1587	1590	Petrol	M	1199	96							1
160814	DK	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	e2*2007/46*0356*14	3	AHNY	M/2SM	CITROEN	C4 PICASSO	M1	M1	1372	160814		115		2840	1587	1590	Petrol	M	1199	96							1
160815	DK	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	e2*2007/46*0356*14	3	AHNY	M/2SM	CITROEN	C4 PICASSO	M1	M1	1372	160815		115		2840	1587	1590	Petrol	M	1199	96							1
160816	DK	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	e2*2007/46*0356*14	3	AHNY	M/2SM	CITROEN	C4 PICASSO	M1	M1	1372	160816		115		2840	1587	1590	Petrol	M	1199	96							1
160817	DK	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	e2*2007/46*0356*14	3	AHNY	M/2SM	CITROEN	C4 PICASSO	M1	M1	1372	160817		115		2840	1587	1590	Petrol	M	1199	96							1
160818	DK	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	e2*2007/46*0356*14	3	AHNY	M/2SM	CITROEN	C4 PICASSO	M1	M1	1372	160818		115		2840	1587	1590	Petrol	M	1199	96							1
160819	DK	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	e2*2007/46*0356*14	3	AHNY	M/2SM	CITROEN	C4 PICASSO	M1	M1	1372	160819		115		2840	1587	1590	Petrol	M	1199	96							1
160820	DK	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	e2*2007/46*0356*14	3	AHNY	M/2SM	CITROEN	C4 PICASSO	M1	M1	1372	160820		115		2840	1587	1590	Petrol	M	1199	96							1
160821	DK	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	e2*2007/46*0356*14	3	AHNY	M/2SM	CITROEN	C4 PICASSO	M1	M1	1372	160821		115		2840	1587	1590	Petrol	M	1199	96							1
160822	DK	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	e2*2007/46*0356*14	3	DBHZ	T/2SM	CITROEN	C4 PICASSO	M1	M1	1395	160822		103		2785	1587	1590	Diesel	M	1560	88							1
160840	DK	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	e2*2007/46*0356*14	3	DBHZ	T/2SM	CITROEN	C4 PICASSO	M1	M1	1395	160840		103		2785	1587	1590	Diesel	M	1560	88							1
160841	DK	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	e2*2007/46*0356*14	3	DBHZ	T/2SM	CITROEN	C4 PICASSO	M1	M1	1395	160841		103		2785	1587	1590	Diesel	M	1560	88							1
160842	DK	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	e2*2007/46*0356*14	3	DBHZ	T/2SM	CITROEN	C4 PICASSO	M1	M1	1395	160842		103		2785	1587	1590	Diesel	M	1560	88							1
160843	DK	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	e2*2007/46*0356*14	3	DBHZ	T/2SM	CITROEN	C4 PICASSO	M1	M1	1395	160843		103		2785	1587	1590	Diesel	M	1560	88							1
160844	DK	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	e2*2007/46*0356*14	3	DBHZ	T/2SM	CITROEN	C4 PICASSO	M1	M1	1395	160844		103		2785	1587	1590	Diesel	M	1560	88							1
160845	DK	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	e2*2007/46*0356*14	3	DBHZ	T/2SM	CITROEN	C4 PICASSO	M1	M1	1395	160845		103		2785	1587	1590	Diesel	M	1560	88							1
160846	DK	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	e2*2007/46*0356*14	3	DBHZ	T/2SM	CITROEN	C4 PICASSO	M1	M1	1395	160846		103		2785	1587	1590	Diesel	M	1560	88							1
12600089	CY	KIA		KIA	KIA MOTORS CORPORATION	KIA	e4*2007/46*0825*03	PS	B5D31	D71HZ1	KIA	SOUL	M1	M1	1425	12600089		130		2570	1558	1573	DIESEL	M	1582	100							1
161228	DK	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	e2*2007/46*0356*17	3	AHNS	P/1S	CITROEN	C4 spacetourer	M1	M1	1395	161228	1562	118	144	2840	1587	1590	Petrol	M	1199	96							1
161229	DK	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	e2*2007/46*0356*17	3	AHNS	P/1S	CITROEN	C4 spacetourer	M1	M1	1395	161229	1562	118	144	2840	1587	1590	Petrol	M	1199	96							1
161230	DK	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	e2*2007/46*0356*17	3	AHNS	P/1S	CITROEN	C4 spacetourer	M1	M1	1395	161230	1562	118	144	2840	1587	1590	Petrol	M	1199	96							1
161231	DK	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	e2*2007/46*0356*17	3	AHNS	P/1S	CITROEN	C4 spacetourer	M1	M1	1395	161231	1562	118	144	2840	1587	1590	Petrol	M	1199	96							1
161232	DK	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	e2*2007/46*0356*17	3	AHNS	P/1S	CITROEN	C4 spacetourer	M1	M1	1395	161232	1562	118	144	2840	1587	1590	Petrol	M	1199	96							1
161233	DK	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	e2*2007/46*0356*17	3	AHNS	P/1S	CITROEN	C4 spacetourer	M1	M1	1395	161233	1562	118	144	2840	1587	1590	Petrol	M	1199	96							1
161234	DK	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	e2*2007/46*0356*17	3	AHNS	P/1S	CITROEN	C4 spacetourer	M1	M1	1395	161234	1562	118	144	2840	1587	1590	Petrol	M	1199	96							1
161253	DK	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	e2*2007/46*0356*17	3	AHNS	P/1S	CITROEN	C4 spacetourer	M1	M1	1395	161253	1562	118	144	2840	1587	1590	Petrol	M	1199	96							1
161254	DK	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	e2*2007/46*0356*17	3	AHNS	P/1S	CITROEN	C4 spacetourer	M1	M1	1395	161254	1562	118	144	2840	1587	1590	Petrol	M	1199	96							1
161255	DK	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	e2*2007/46*0356*17	3	AHNS	P/1S	CITROEN	C4 spacetourer	M1	M1	1395	161255	1562	118	144	2840	1587	1590	Petrol	M	1199	96							1
161256	DK	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	e2*2007/46*0356*17	3	AHNS	P/1S	CITROEN	C4 spacetourer	M1	M1	1395	161256	1565	118	144	2840	1587	1590	Petrol	M	1199	96							1
161257	DK	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	e2*2007/46*0356*18	3	DHNS	P/1S	CITROEN	C4 spacetourer	M1	M1	1395	161257	1523	119	144	2785	1587	1590	Petrol	M	1199	96							1
161258	DK	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	e2*2007/46*0356*18	3	DHNS	P/1S	CITROEN	C4 spacetourer	M1	M1	1395	161258	1511	119	143	2785	1587	1590	Petrol	M	1199	96							1
161259	DK	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	e2*2007/46*0356*18	3	AYHZ	P/1S	CITROEN	C4 spacetourer	M1	M1	1505	161259	1672	108	136	2840	1587	1590	Diesel	M	1499	96							1
161260	DK	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	e2*2007/46*0356*18	3	AYHZ	P/1S	CITROEN	C4 spacetourer	M1	M1	1505	161260	1672	108	136	2840	1587	1590	Diesel	M	1499	96							1
161261	DK	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	e2*2007/46*0356*18	3	AYHZ	P/1S	CITROEN	C4 spacetourer	M1	M1	1505	161261	1672	108	136	2840	1587	1590	Diesel	M	1499	96							1
161262	DK	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	e2*2007/46*0356*18	3	AYHZ	P/1S	CITROEN	C4 spacetourer	M1	M1	1505	161262	1672	108	136	2840	1587	1590	Diesel	M	1499	96							1
161263	DK	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	e2*2007/46*0356*18	3	AYHZ	P/1S	CITROEN	C4 spacetourer	M1	M1	1505	161263	1672	108	136	2840	1587	1590	Diesel	M	1499	96							1
161264	DK	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	e2*2007/46*0356*18	3	AYHZ	P/1S	CITROEN	C4 spacetourer	M1	M1	1505	161264	1672	108	136	2840	1587	1590	Diesel	M	1499	96							1
161265	DK	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	e2*2007/46*0356*18	3	AYHZ	P/1S	CITROEN	C4 spacetourer	M1	M1	1505	161265	1672	108	136	2840	1587	1590	Diesel	M	1499	96							1
161266	DK	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	e2*2007/46*0356*18	3	AYHZ	P/1S	CITROEN	C4 spacetourer	M1	M1	1505	161266	1671	108	136	2840	1587	1590	Diesel	M	1499	96							1
161267	DK	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	e2*2007/46*0356*18	3	AYHZ	P/1S	CITROEN	C4 spacetourer	M1	M1	1505	161267	1671	108	136	2840	1587	1590	Diesel	M	1499	96							1
161268	DK	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	e2*2007/46*0356*18	3	AYHZ	P/1S	CITROEN	C4 spacetourer	M1	M1	1505	161268	1718	108	137	2840	1587	1590	Diesel	M	1499	96							1
161269	DK	PSA-OPEL		AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	AUTOMOBILES CITROEN	e2*2007/46*0356*18	3	AYHZ	P/1S	CITROEN	C4 spacetourer	M1	M1	1505	161269	1661	108	135	2840	1587	1590	Diesel	M	1499	96							1
